4.278804000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.278870000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.278936000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.279002000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.279068000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.279134000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.279200000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.279266000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.279332000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.279398000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.279464000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.279530000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.279596000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.279662000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.279728000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.279794000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.279860000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.279926000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.279992000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.280058000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.280124000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.280190000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.280256000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.280322000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.280388000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.280454000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.280520000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.280586000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.280653000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.280718000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.280784000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.280850000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.280917000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.280982000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.281048000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.281114000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.281180000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.281246000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.281314000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.281378000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.281444000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.281510000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.281578000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.281643000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.281709000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.281775000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.281841000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.281908000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.281973000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.282040000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.282106000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.282171000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.282237000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.282303000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.282369000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.282436000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.282501000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.282567000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.282633000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.282699000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.282766000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.282832000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.282898000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.282963000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.283029000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.283097000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.283161000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.283228000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.283293000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,2.000000000000000000e+00
4.283359000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.283428000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.283491000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.283558000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.283624000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.283690000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.283756000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.283822000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.283888000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.283954000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.284020000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.284086000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.284152000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.284218000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.284284000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.284350000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.284417000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.284484000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.284548000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.284614000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.284680000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.284746000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.284812000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.284878000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.284944000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.285012000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.285076000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.285142000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.285208000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.285274000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.285340000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.285406000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.285472000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.285538000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.285604000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.285670000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.285736000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.285804000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.285868000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.285935000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.286000000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.286067000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.286133000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.286198000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.286264000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.286330000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.286396000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.286462000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.286528000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.286594000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.286660000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.286726000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.286792000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.286858000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.286925000000000000e+06,0.000000000000000000e+00,9.800000190734863281e+00,0.000000000000000000e+00,1.000000000000000000e+00
